metal_ion,SMILES,pKa_num,pKa_value,predicted_positions
Mg2+,[O-][P]([O-])(=O)O[P]([O-])(=O)Oc1ccccc1,1,[3.24],[11]
Mg2+,[O-][P]([O-])(=O)Oc1ccccc1,1,[1.53],[7]
Mg2+,[nH]1ccnc1,1,[0.1],[3]
Mg2+,c1ccc(nc1)c2ccccn2,1,[0.38],[4]
Mg2+,c1cnc2c(c1)ccc3ncccc23,1,[1.48],[9]
Mg2+,OC(=O)c1cc(ccc1O)N=Nc2ccc(cc2)[S](O)(=O)=O,2,"[4.45, 7.49]","[9, 0]"
Mg2+,OC(=O)c1cccc(n1)C(O)=O,2,"[2.34, 3.0]","[8, 0]"
Mg2+,OCC1=CC(=O)C(=CO1)O,2,"[2.92, 5.11]","[9, 0]"
Mg2+,Oc1ccc(c2cccnc12)[S](O)(=O)=O,2,"[4.02, 7.63]","[0, 9]"
Mn2+,C(CN(Cc1ccccn1)Cc2ccccn2)N(Cc3ccccn3)Cc4ccccn4,1,[10.13],[24]
Mn2+,C1CNCCNCCN1,1,[5.8],[8]
Mn2+,CC(=C/C(O)=O)/C(O)=O,1,[1.77],[7]
Mn2+,CC(=O)CCC(O)=O,1,[0.75],[6]
Mn2+,CC(C)C[C@H](N)C(O)=O,1,[2.3],[5]
Mn2+,CC(CN(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,1,[15.0],[3]
Mn2+,CC(O)C(O)=O,1,[1.19],[4]
Mn2+,CC1=CN(C2CC(O)C(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)O2)C(=O)NC1=O,1,[0.09999999999999964],[12]
Mn2+,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@@]3(O)[C@H]2C=C(C)C3=O)[C@@H]4C(C)(C)[C@]14OC(C)=O,1,[5.54],[20]
Mn2+,CCCCCCCCCCCCCC1=C(C)C(=O)c2c(OC)cc(OC)c(O)c2O1,1,[7.0],[27]
Mn2+,CCCCO[P]([O-])(=O)O[P]([O-])([O-])=O,1,[4.32],[12]
Mn2+,CCCCO[P]([O-])([O-])=O,1,[2.34],[8]
Mn2+,CCOC[P](O)(O)=O,1,[2.62],[5]
Mn2+,CC[P](O)(O)=O,1,[2.51],[4]
Mn2+,CN(C)c1ccc(cc1)N=Nc2ccccn2,1,[0.7],[16]
Mn2+,COC(=O)c1ccc2cccc(O)c2n1,1,[4.69],[14]
Mn2+,CO[P]([O-])(=O)O[P]([O-])([O-])=O,1,[4.1],[4]
Mn2+,COc1cccc(SCC(O)=O)c1,1,[0.59],[10]
Mn2+,COc1ccccc1SCC(O)=O,1,[0.51],[11]
Mn2+,COc1ccccc1[Se]CC(O)=O,1,[0.41],[11]
Mn2+,CSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O,1,[2.9],[10]
Mn2+,C[C@H](N)C(=O)N[C@H](C)C(O)=O,1,[1.9],[2]
Mn2+,C[P](O)(O)=O,1,[2.48],[2]
Mn2+,Cc1c(cccc1N(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,1,[3.16],[14]
Mn2+,Cc1cc(ccc1N(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,1,[3.59],[23]
Mn2+,Cc1ccc(cc1N(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,1,[2.85],[14]
Mn2+,Cc1ncc(CO)c(CN)c1O,1,[3.56],[9]
Mn2+,Cc1ncc(C[n+]2csc(CCO[P](O)(=O)O[P](O)(O)=O)c2C)c(N)n1,1,[4.07],[24]
Mn2+,NC(CO)C(=O)NCC(O)=O.O[P](O)([O-])=O,1,[2.63],[0]
Mn2+,NC1=NC(=O)N(C=C1)C2OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C2O,1,[4.925],[22]
Mn2+,NC1=NC(=O)N(C=C1)C2OC(CO[P](O)(=O)O[P](O)(O)=O)C(O)C2O,1,[4.09],[19]
Mn2+,NC1=NC(=O)c2ncn(C3OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C3O)c2N1,1,[4.925],[0]
Mn2+,NCC(O)c1ccc(O)c(O)c1,1,[12.07],[0]
Mn2+,NCCC(=O)NC(Cc1[nH]cnc1)C(O)=O,1,[4.4],[0]
Mn2+,NCCCC[C@H](NC(=O)[C@@H](N)CO)C(O)=O.O[P](O)([O-])=O,1,[2.33],[0]
Mn2+,NCCO,1,[0.81],[0]
Mn2+,NCCc1c[nH]cn1,1,[3.0],[0]
Mn2+,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@@H](O[C@@H]2CO)O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4N)[C@H](N)[C@@H](O)[C@@H]1O,1,[8.48],[0]
Mn2+,NO[P](O)(=O)C(c1ccccc1)[P](O)(O)=O,1,[9.93],[0]
Mn2+,N[C@@H](CC(O)=O)C(O)=O,1,[-3.7],[0]
Mn2+,N[C@@H](CCO)C(O)=O,1,[2.47],[0]
Mn2+,N[C@@H](CO)C(=O)N[C@@H](CCC(O)=O)C(O)=O.O[P](O)([O-])=O,1,[2.98],[0]
Mn2+,N[C@@H](CO[P](O)(O)=O)C(O)=O,1,[3.81],[0]
Mn2+,Nc1ncnc2n(cnc12)C3OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C3O,1,[4.89],[0]
Mn2+,Nc1ncnc2n(cnc12)C3OC(CO[P](O)(=O)O[P](O)(O)=O)C(O)C3O,1,[4.136666666666667],[0]
Mn2+,O=C1NC(=O)c2[nH]cnc2N1,1,[1.54],[8]
Mn2+,OC(=O)/C=C/C(O)=O,1,[0.99],[0]
Mn2+,OC(=O)C(=C)O[P](O)(O)=O,1,[2.75],[0]
Mn2+,OC(=O)CC(=O)C(O)=O,1,[1.61],[0]
Mn2+,OC(=O)CC(CC(O)=O)C(O)=O,1,[2.06],[7]
Mn2+,OC(=O)CC(NCCNC(CC(O)=O)C(O)=O)C(O)=O,1,[8.57],[8]
Mn2+,OC(=O)CC(O)(CC(O)=O)C(O)=O,1,[3.9066666666666667],[8]
Mn2+,OC(=O)CC(O)=O,1,[2.5],[0]
Mn2+,OC(=O)CC(S)C(O)=O,1,[4.97],[5]
Mn2+,OC(=O)CCC(CCC(O)=O)C(O)=O,1,[1.98],[9]
Mn2+,OC(=O)CCC(O)=O,1,[1.48],[6]
Mn2+,OC(=O)CCCC(O)=O,1,[1.2],[0]
Mn2+,OC(=O)CCCCCC(O)=O,1,[1.2],[9]
Mn2+,OC(=O)CCSCC(O)=O,1,[1.7],[0]
Mn2+,OC(=O)CCSCCC(O)=O,1,[0.5],[9]
Mn2+,OC(=O)CC[Se]CCC(O)=O,1,[1.5],[9]
Mn2+,OC(=O)CC[Te]CCC(O)=O,1,[1.2],[0]
Mn2+,OC(=O)CN(CC(O)=O)Cc1ccccn1,1,[7.05],[4]
Mn2+,OC(=O)CN(CC(O)=O)c1ccc(cc1)N(CC(O)=O)CC(O)=O,1,[3.34],[7]
Mn2+,OC(=O)CN(CC(O)=O)c1cccc(c1)N(CC(O)=O)CC(O)=O,1,[3.08],[0]
Mn2+,OC(=O)CN(CC(O)=O)c1ccccc1,1,[1.65],[0]
Mn2+,OC(=O)CN(CC(O)=O)c1ccccc1C(O)=O,1,[5.85],[16]
Mn2+,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,1,[13.89],[7]
Mn2+,OC(=O)CNCCNCC(O)=O,1,[7.0],[4]
Mn2+,OC(=O)CNCc1ccccn1,1,[4.2],[0]
Mn2+,OC(=O)COCC(O)=O,1,[2.53],[7]
Mn2+,OC(=O)CSCC(O)=O,1,[1.73],[0]
Mn2+,OC(=O)CSCCSCC(O)=O,1,[1.04],[10]
Mn2+,OC(=O)CSSCC(O)=O,1,[1.7],[0]
Mn2+,OC(=O)CSc1ccccc1,1,[0.72],[0]
Mn2+,OC(=O)C[Se]CC(O)=O,1,[-2.02],[7]
Mn2+,OC(=O)C[Se]c1ccccc1,1,[0.32],[0]
Mn2+,OC(=O)C\C(=C/C(O)=O)C(O)=O,1,[2.44],[7]
Mn2+,OC(=O)[P](O)(O)=O,1,[5.1],[0]
Mn2+,OC(=O)\C=C/C(O)=O,1,[1.68],[6]
Mn2+,OC(=O)c1ccccc1C(O)=O,1,[1.92],[0]
Mn2+,OC(C(CC(O)=O)C(O)=O)C(O)=O,1,[2.84],[8]
Mn2+,OC(CC(O)=O)C(O)=O,1,[2.24],[4]
Mn2+,OC1=CC=CC=CC1=O,1,[4.6],[0]
Mn2+,OC1C(O)C(OC1CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)N2C=CC(=O)NC2=O,1,[4.9350000000000005],[18]
Mn2+,OC1C(O)C(OC1CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)n2cnc3C(=O)N=CNc23,1,[4.9350000000000005],[14]
Mn2+,OC1C(O)C(OC1CO[P](O)(=O)O[P](O)(O)=O)N2C=CC(=O)NC2=O,1,[4.07],[14]
Mn2+,OCC(O)=O,1,[1.11],[3]
Mn2+,OCCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,1,[11.1],[6]
Mn2+,OC[C@H]1O[C@H](O[P](O)(O)=O)[C@H](O)[C@@H](O)[C@@H]1O,1,[2.19],[8]
Mn2+,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3C(=O)NC(=O)Nc23,1,[0.84],[9]
Mn2+,OCc1ccccn1,1,[1.0],[7]
Mn2+,O[C@@H]([C@H](O)C(O)=O)C(O)=O,1,[2.49],[8]
Mn2+,O[C@H](CO[P](O)(O)=O)[C@@H](O)[C@@H](O)C=O,1,[2.2],[6]
Mn2+,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,1,[7.585],[0]
Mn2+,O[P](O)(=O)O[P](O)(=O)O[P](O)([O-])=O,1,[5.1],[2]
Mn2+,O[P](O)([O-])=O,1,[2.92],[0]
Mn2+,Oc1c(cc(c2cccnc12)[S](O)(=O)=O)[N+]([O-])=O,1,[3.74],[0]
Mn2+,Oc1cccc2cccnc12,1,[6.24],[0]
Mn2+,Oc1cccc[n+]1[O-],1,[3.9],[6]
Mn2+,[O-][N+](=O)c1ccc(O[P]([O-])([O-])=O)cc1,1,[1.89],[11]
Mn2+,[O-][P]([O-])(=O)O[P]([O-])(=O)Oc1ccccc1,1,[4.08],[10]
Mn2+,[O-][P]([O-])(=O)Oc1ccccc1,1,[2.12],[7]
Mn2+,[O-][n+]1ccccc1S,1,[3.1],[1]
Mn2+,[OH-],1,[2.9],[]
Mn2+,[nH]1cccn1,1,[0.5],[4]
Mn2+,[nH]1ccnc1,1,[1.25],[3]
Mn2+,c1ccc(nc1)c2ccccn2,1,[2.62],[4]
Mn2+,CC(C)(N)[P](O)(O)=O,2,"[4.03, 7.43]","[3, 5]"
Mn2+,COc1ccc(NCC(O)=O)cc1,2,"[2.65, 4.86]","[9, 6]"
Mn2+,C[C@@H](O)[C@H](N)C(O)=O,2,"[-3.96, 2.49]","[4, 6]"
Mn2+,C[C@H](N)C(=O)NO,2,"[3.47, 5.97]","[2, 6]"
Mn2+,C[C@H](N)C(O)=O,2,"[2.45, 4.35]","[2, 4]"
Mn2+,NCC(=O)NO,2,"[3.85, 6.45]","[0, 5]"
Mn2+,NCC(O)=O,2,"[2.8, 4.8]","[0, 3]"
Mn2+,NCCN,2,"[2.6, 4.5]","[3, 0]"
Mn2+,N[C@@H](CO)C(O)=O,2,"[-3.98, 2.5]","[0, 5]"
Mn2+,N[C@@H](Cc1ccccc1)C(O)=O,2,"[-4.7, 2.4]","[0, 10]"
Mn2+,OC(=O)C(O)=O,2,"[3.0, 4.4]","[4, 0]"
Mn2+,OC(=O)CN(CC(O)=O)C1C(=O)NC(=O)NC1=O,2,"[10.165, 14.04]","[4, 7]"
Mn2+,OC(=O)CNc1ccc(cc1)[S](O)(=O)=O,2,"[2.29, 3.97]","[0, 4]"
Mn2+,OC(=O)CNc1ccccc1,2,"[2.58, 4.5]","[0, 4]"
Mn2+,OC(=O)CS,2,"[4.38, 7.56]","[0, 4]"
Mn2+,OC(=O)c1cc(ccc1O)N=Nc2ccc(cc2)[S](O)(=O)=O,2,"[4.94, 8.4]","[9, 0]"
Mn2+,OCC1=CC(=O)C(=CO1)O,2,"[3.95, 6.78]","[9, 0]"
Mn2+,O[C@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)C(O)=O,2,"[4.72, 6.93]","[11, 0]"
Mn2+,Oc1ccc(c2cccnc12)[S](O)(=O)=O,2,"[-5.67, 10.72]","[0, 9]"
Mn2+,[Na+].OC([O-])=O.Oc1c(I)cc(c2cccnc12)[S](O)(=O)=O,2,"[5.3, 9.6]","[5, 15]"
Mn2+,c1ccc(cc1)c2c3ccccc3c(c4ccccc4)c5ccccc25,2,"[3.52, 6.05]","[11, 22]"
Mn2+,Cc1cc2cccnc2c3ncccc13,3,"[4.28, 7.6, 15.3]","[7, 10, 6]"
Mn2+,Cc1ccc2ccc3cccnc3c2n1,3,"[3.0, 5.5, 7.9]","[11, 14, 10]"
Mn2+,c1cnc2c(c1)ccc3ncccc23,3,"[4.09, 7.52, 10.2]","[2, 9, 1]"
Ni2+,C(CN(Cc1ccccn1)Cc2ccccn2)N(Cc3ccccn3)Cc4ccccn4,1,[-21.3],[24]
Ni2+,C(CNCc1c[nH]cn1)NCc2c[nH]cn2,1,[14.02],[15]
Ni2+,C(COCCNCc1c[nH]cn1)NCc2c[nH]cn2,1,[12.38],[18]
Ni2+,C1CCNCCNCCNCCNC1,1,[-15.47],[9]
Ni2+,C1CCNCCNCCNCCNCC1,1,[11.74],[6]
Ni2+,C1CNCCCNC1,1,[13.1],[6]
Ni2+,C1CNCCNCCCNCCNC1,1,[22.2],[9]
Ni2+,C1CNCCNCCN1,1,[13.0],[2]
Ni2+,C1CNCCSCCOCCSCCN1,1,[8.1],[2]
Ni2+,C=CCCCc1ccccn1,1,[1.6],[10]
Ni2+,C=CCCc1ccccn1,1,[1.7],[9]
Ni2+,C=CCc1ccccn1,1,[1.7],[8]
Ni2+,C=Cc1ccccn1,1,[1.2],[7]
Ni2+,C=Cc1ccncc1,1,[2.09],[5]
Ni2+,CC(=C/C(O)=O)/C(O)=O,1,[1.8],[7]
Ni2+,CC(=O)CCC(O)=O,1,[0.79],[6]
Ni2+,CC(=O)NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCC(O)=O,1,[2.93],[18]
Ni2+,CC(=O)[C@H]1CC[C@@]2(O)[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@]12C,1,[20.1],[7]
Ni2+,CC(C(O)=O)C(O)=O,1,[2.62],[6]
Ni2+,CC(C)(C(O)=O)C(O)=O,1,[1.95],[7]
Ni2+,CC(C)C(C(O)=O)C(O)=O,1,[2.6],[8]
Ni2+,CC(C)C[C@H](N)C(O)=O,1,[5.33],[5]
Ni2+,CC(C)C[C@H](NC(=O)CN)C(=O)NCC(O)=O,1,[3.7],[9]
Ni2+,CC(CN(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,1,[19.6],[3]
Ni2+,CC(O)([P](O)(O)=O)[P](O)(O)=O,1,[8.05],[9]
Ni2+,CC(O)=S,1,[2.97],[2]
Ni2+,CC(O)Cc1ccccn1,1,[1.7],[9]
Ni2+,CC1=C(O)C(=O)C=CO1,1,[5.6],[3]
Ni2+,CC1=CC(=O)C(=CO1)O,1,[5.26],[8]
Ni2+,CC1=CN(C2CC(O)C(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)O2)C(=O)NC1=O,1,[4.745],[16]
Ni2+,CCC(C(O)=O)C(O)=O,1,[2.57],[7]
Ni2+,CCC(CC)(C(O)=O)C(O)=O,1,[2.37],[6]
Ni2+,CCC1C(=O)NCCNCCNCCNCCNC1=O,1,[6.77],[8]
Ni2+,CCCC(CCC)(C(O)=O)C(O)=O,1,[2.48],[11]
Ni2+,CCCCC(C(O)=O)C(O)=O,1,[2.65],[9]
Ni2+,CCCCC(CCCC)(C(O)=O)C(O)=O,1,[2.35],[10]
Ni2+,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@@]3(O)[C@H]2C=C(C)C3=O)[C@@H]4C(C)(C)[C@]14OC(C)=O,1,[14.39],[25]
Ni2+,CCCCCCCCCCCCCC1=C(C)C(=O)c2c(OC)cc(OC)c(O)c2O1,1,[8.28],[27]
Ni2+,CCCCO[P]([O-])(=O)O[P]([O-])([O-])=O,1,[3.73],[12]
Ni2+,CCCCO[P]([O-])([O-])=O,1,[2.08],[8]
Ni2+,CCCc1ccccn1,1,[-1.6],[8]
Ni2+,CCOC[P](O)(O)=O,1,[2.33],[5]
Ni2+,CCOc1ccc(C(O)=O)c(c1)C(O)=O.CCOc2ccc(C(O)=O)c(c2)C(O)=O,1,[2.18],[8]
Ni2+,CC[P](O)(O)=O,1,[2.3],[3]
Ni2+,CCc1ccc(C)nc1,1,[0.8],[7]
Ni2+,CCc1ccncc1,1,[2.3],[5]
Ni2+,CN(C)CCc1c[nH]cn1,1,[3.88],[9]
Ni2+,CN(C)c1ccc(cc1)N=Nc2ccccn2,1,[4.24],[16]
Ni2+,CN(C)c1cccc2c1cccc2[S](=O)(=O)NCCNCC(O)COc3cccc4ccccc34,1,[4.64],[16]
Ni2+,CN(C)c1ccncc1,1,[2.7],[6]
Ni2+,CN1CCCN(C)CCN(C)CCCN(C)CC1,1,[8.65],[9]
Ni2+,CN1CCNCCN(C)CCN(C)CCN(C)CCNCC1,1,[16.24],[19]
Ni2+,CN1CCNCCNCCN(C)CCNCCNCC1,1,[21.42],[7]
Ni2+,CNC(=O)[C@@H](N)CCSC,1,[2.79],[5]
Ni2+,CNCCSCCNC,1,[5.91],[7]
Ni2+,COC(=O)CN,1,[2.45],[5]
Ni2+,COC(=O)c1ccc2cccc(O)c2n1,1,[5.75],[14]
Ni2+,CON=C(C)C=NO,1,[17.24],[7]
Ni2+,CO[P]([O-])(=O)O[P]([O-])([O-])=O,1,[3.6],[4]
Ni2+,CO[P]([O-])([O-])=O,1,[1.61],[5]
Ni2+,COc1ccc(C(O)=O)c(c1)C(O)=O.COc2ccc(C(O)=O)c(c2)C(O)=O,1,[2.27],[7]
Ni2+,COc1cccc(SCC(O)=O)c1,1,[-0.23],[10]
Ni2+,COc1ccccc1C(O)=O,1,[0.8],[9]
Ni2+,COc1ccccc1SCC(O)=O,1,[-0.1],[11]
Ni2+,CSCC[C@H](N)C(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,1,[4.22],[5]
Ni2+,CSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O,1,[5.3],[10]
Ni2+,CSCc1ccccn1,1,[2.06],[8]
Ni2+,C[C@H](N)C(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc2c[nH]cn2)C(O)=O,1,[5.48],[2]
Ni2+,C[C@H](N)C(=O)NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,1,[5.57],[2]
Ni2+,C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,1,[3.06],[2]
Ni2+,C[C@H](N)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CO)C(=O)NCC(O)=O,1,[3.66],[2]
Ni2+,C[C@H](N)C(=O)N[C@@H](CS)C(O)=O,1,[15.08],[2]
Ni2+,C[P](O)(O)=O,1,[2.25],[2]
Ni2+,Cc1c(cccc1N(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,1,[2.73],[14]
Ni2+,Cc1cc(ccc1N(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,1,[5.58],[14]
Ni2+,Cc1cccc(CN(CC(O)=O)CC(O)=O)n1,1,[11.39],[7]
Ni2+,Cc1ccccn1,1,[0.4],[6]
Ni2+,Cc1cccnc1,1,[1.87],[5]
Ni2+,Cc1ccncc1,1,[2.11],[4]
Ni2+,Cc1ncc(C[n+]2csc(CCO[P](O)(=O)O[P](O)(O)=O)c2C)c(N)n1,1,[3.46],[24]
Ni2+,N#Cc1cccnc1,1,[1.23],[6]
Ni2+,NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@@H]3CCC(=O)N3,1,[2.7],[16]
Ni2+,NC1=NC(=O)N(C=C1)C2OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C2O,1,[4.615],[14]
Ni2+,NC1=NC(=O)N(C=C1)C2OC(CO[P](O)(=O)O[P](O)(O)=O)C(O)C2O,1,[3.635],[19]
Ni2+,NC1=NC(=O)c2ncn(C3OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C3O)c2N1,1,[4.66],[24]
Ni2+,NC1=Nc2n(cnc2C(=O)N1)[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O,1,[1.7],[0]
Ni2+,NC1CCCCC1,1,[2.0],[0]
Ni2+,NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,1,[4.74],[0]
Ni2+,NCC(=O)N[C@@H](CS)C(O)=O,1,[14.91],[0]
Ni2+,NCC(O)C(O)=O,1,[-4.19],[0]
Ni2+,NCC(O)c1ccc(O)c(O)c1,1,[14.53],[0]
Ni2+,NCCC(=O)NC(Cc1[nH]cnc1)C(O)=O,1,[4.61],[0]
Ni2+,NCCC(=O)NO,1,[11.57],[0]
Ni2+,NCCCN1CCCN(CCCN)CC1,1,[9.42],[0]
Ni2+,NCCCN1CCN(CCCN)CC1,1,[-5.4],[11]
Ni2+,NCCN1CCCN(CCN)CC1,1,[13.4],[10]
Ni2+,NCCN1CCCN(CCN)CCC1,1,[15.6],[10]
Ni2+,NCCN1CCCNCC1,1,[6.5],[0]
Ni2+,NCCN1CCN(CCN)CC1,1,[4.68],[9]
Ni2+,NCCNCCCNCCN,1,[16.1],[0]
Ni2+,NCCNCCCc1ccccn1.NCCNCCc2ccccn2,1,[9.4],[0]
Ni2+,NCCNCCOCCNCCN,1,[12.47],[12]
Ni2+,NCCNCCSCCNCCN,1,[15.45],[0]
Ni2+,NCCc1ccccn1,1,[5.2],[0]
Ni2+,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@@H](O[C@@H]2CO)O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4N)[C@H](N)[C@@H](O)[C@@H]1O,1,[14.05],[0]
Ni2+,NCc1cccc(n1)c2cccc(CN)n2,1,[11.87],[14]
Ni2+,NN,1,[2.4],[0]
Ni2+,NO,1,[1.4],[0]
Ni2+,NO[P](O)(=O)C(c1ccccc1)[P](O)(O)=O,1,[12.39],[0]
Ni2+,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O,1,[9.15],[19]
Ni2+,N[C@@H](Cc1c[nH]cn1)C(=O)NO,1,[16.99],[0]
Ni2+,N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc2ccc(O)cc2)C(O)=O,1,[12.28],[0]
Ni2+,Nc1ncnc2n(cnc12)C3OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C3O,1,[4.996666666666667],[24]
Ni2+,Nc1ncnc2n(cnc12)C3OC(CO[P](O)(=O)O[P](O)(O)=O)C(O)C3O,1,[1.5499999999999998],[0]
Ni2+,O=C1CC(=O)NCCNCCNCCNCCN1,1,[6.91],[14]
Ni2+,O=C1CNCC(=O)NCCCNCCNCCCN1,1,[6.4],[3]
Ni2+,O=C1CNCC(=O)NCCNCCNCCN1,1,[5.4],[3]
Ni2+,O=C1CSCC(=O)NCCCNCCNCCCN1,1,[3.8],[14]
Ni2+,O=C1CSCC(=O)NCCNCCNCCN1,1,[3.6],[10]
Ni2+,O=C1NC(=O)c2[nH]cnc2N1,1,[2.9],[8]
Ni2+,O=C1NC=Nc2nc[nH]c12,1,[1.5],[4]
Ni2+,OC(=O)C(=C)O[P](O)(O)=O,1,[2.34],[0]
Ni2+,OC(=O)C(C(O)=O)c1ccccc1,1,[2.35],[0]
Ni2+,OC(=O)C(CC=C)C(O)=O,1,[2.46],[0]
Ni2+,OC(=O)C(CCC=C)C(O)=O,1,[2.48],[9]
Ni2+,OC(=O)C(CCCC=C)C(O)=O,1,[-2.48],[10]
Ni2+,OC(=O)C1(CC1)C(O)=O,1,[3.82],[0]
Ni2+,OC(=O)C1(CCCC1)C(O)=O,1,[2.08],[9]
Ni2+,OC(=O)C1(CCCCC1)C(O)=O,1,[1.99],[10]
Ni2+,OC(=O)C1=CC(=O)C(=CO1)O,1,[5.03],[10]
Ni2+,OC(=O)C=N,1,[16.56],[0]
Ni2+,OC(=O)CC(=C)C(O)=O,1,[1.8],[7]
Ni2+,OC(=O)CC(=O)C(O)=O,1,[2.56],[0]
Ni2+,OC(=O)CC(CC(O)=O)C(O)=O,1,[2.77],[10]
Ni2+,OC(=O)CC(NCCNC(CC(O)=O)C(O)=O)C(O)=O,1,[16.7],[8]
Ni2+,OC(=O)CCC(O)=O,1,[1.7],[0]
Ni2+,OC(=O)CCCC(O)=O,1,[1.6],[0]
Ni2+,OC(=O)CCCCC(O)=O,1,[1.6],[8]
Ni2+,OC(=O)CCCCCC(O)=O,1,[-1.2],[9]
Ni2+,OC(=O)CCSCC(O)=O,1,[2.3],[0]
Ni2+,OC(=O)CCSCCC(O)=O,1,[1.6],[9]
Ni2+,OC(=O)CC[Se]CCC(O)=O,1,[1.83],[0]
Ni2+,OC(=O)CC[Te]CCC(O)=O,1,[3.0],[9]
Ni2+,OC(=O)CCc1c[nH]cn1,1,[3.32],[9]
Ni2+,OC(=O)CN(CC(O)=O)c1cc(ccc1C(O)=O)C(O)=O,1,[9.95],[16]
Ni2+,OC(=O)CN(CC(O)=O)c1ccc(Cl)cc1N(CC(O)=O)CC(O)=O,1,[14.93],[19]
Ni2+,OC(=O)CN(CC(O)=O)c1ccc(cc1)N(CC(O)=O)CC(O)=O,1,[5.47],[7]
Ni2+,OC(=O)CN(CC(O)=O)c1cccc(c1)N(CC(O)=O)CC(O)=O,1,[5.31],[18]
Ni2+,OC(=O)CN(CC(O)=O)c1ccccc1,1,[3.58],[0]
Ni2+,OC(=O)CN(CC(O)=O)c1ccccc1C(O)=O,1,[9.48],[16]
Ni2+,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,1,[18.4],[7]
Ni2+,OC(=O)CN=C[P](O)(=O)C=NCC(O)=O,1,[12.24],[0]
Ni2+,OC(=O)CNC(=O)CN(CC(O)=O)CC(O)=O,1,[8.69],[8]
Ni2+,OC(=O)CNC(=O)CNC(=O)CN(CC(O)=O)CC(O)=O,1,[8.02],[12]
Ni2+,OC(=O)CNC(=O)CNC(=O)CNC(=O)CN(CC(O)=O)CC(O)=O,1,[7.62],[0]
Ni2+,OC(=O)CNC(=O)c1ccccc1,1,[1.25],[0]
Ni2+,OC(=O)CNCCNCC(O)=O,1,[13.6],[7]
Ni2+,OC(=O)CNCc1ccccn1,1,[10.2],[11]
Ni2+,OC(=O)CNc1cc(C(O)=O)c(NCC(O)=O)cc1C(O)=O,1,[7.35],[20]
Ni2+,OC(=O)COCC(O)=O,1,[3.8],[0]
